buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss,borrowed_value,borrow_cost
2021-03-29 13:12:00,229.167,14.70277129763738,long,3369.154745624903,2021-03-29 13:17:00,229.151,-0.2352443407620677,,
2021-03-29 13:17:00,229.151,14.702771297637378,short,3368.9636095980345,2021-03-29 13:19:00,229.164,-0.19113602686894493,3369.154745624903,0.0
2021-03-29 13:19:00,229.164,14.701103181992087,long,3368.4343698834828,2021-03-29 13:22:00,229.128,-0.5292397145517352,,
2021-03-29 13:22:00,229.128,14.701103181992087,short,3369.8603768921357,2021-03-29 13:28:00,229.031,1.4260070086529384,3368.4343698834828,0.0
2021-03-29 13:28:00,229.031,14.713555705961793,long,3369.580819333722,2021-03-29 13:30:00,229.012,-0.2795575584133544,,
2021-03-29 13:30:00,229.012,14.713555705961793,short,3365.858289740114,2021-03-29 13:41:00,229.265,-3.7225295936081264,3369.580819333722,0.0
2021-03-29 13:41:00,229.265,14.681082109088234,long,3364.1406031333504,2021-03-29 13:43:00,229.148,-1.7176866067631797,,
2021-03-29 13:43:00,229.148,14.681082109088234,short,3363.9937923122598,2021-03-29 13:44:00,229.158,-0.1468108210907488,3364.1406031333504,0.0
2021-03-29 13:44:00,229.158,14.679800802556576,long,3366.137043229433,2021-03-29 13:50:00,229.304,2.1432509171734804,,
2021-03-29 13:50:00,229.304,14.679800802556576,short,3373.8586184515775,2021-03-29 14:08:00,228.778,7.721575222144913,3366.137043229433,0.0
2021-03-29 14:08:00,228.778,14.747303580115123,long,3371.838237861102,2021-03-29 14:10:00,228.641,-2.0203805904757783,,
2021-03-29 14:10:00,228.641,14.747303580115123,short,3369.4639219847036,2021-03-29 14:14:00,228.802,-2.374315876398555,3371.838237861102,0.0
2021-03-29 14:14:00,228.802,14.726549252124997,long,3365.6644722776555,2021-03-29 14:16:00,228.544,-3.7994497070479745,,
2021-03-29 14:16:00,228.544,14.726549252124997,short,3365.6644722776555,2021-03-29 14:17:00,228.544,0.0,3365.6644722776555,0.0
2021-03-29 14:17:00,228.544,14.726549252124997,long,3366.238807698488,2021-03-29 14:18:00,228.583,0.5743354208326874,,
2021-03-29 14:18:00,228.583,14.726549252124997,short,3364.6630669285105,2021-03-29 14:21:00,228.69,-1.5757407699773647,3366.238807698488,0.0
2021-03-29 14:21:00,228.69,14.712768669065156,long,3363.368343285633,2021-03-29 14:25:00,228.602,-1.2947236428776434,,
2021-03-29 14:25:00,228.602,14.712768669065156,short,3363.368343285633,2021-03-29 14:30:00,228.602,0.0,3363.368343285633,0.0
2021-03-29 14:30:00,228.602,14.712768669065156,long,3360.940736455237,2021-03-29 14:31:00,228.437,-2.4276068303956335,,
2021-03-29 14:31:00,228.437,14.712768669065156,short,3357.792203960057,2021-03-29 14:36:00,228.651,-3.148532495179923,3360.940736455237,0.0
2021-03-29 14:36:00,228.651,14.685228597119877,long,3354.223693410957,2021-03-29 14:39:00,228.408,-3.5685105491004743,,
2021-03-29 14:39:00,228.408,14.685228597119877,short,3354.9432696122158,2021-03-29 14:45:00,228.359,0.7195762012585535,3354.223693410957,0.0
2021-03-29 14:45:00,228.359,14.691530745940453,long,3357.2351484085825,2021-03-29 14:46:00,228.515,2.29187879636638,,
2021-03-29 14:46:00,228.515,14.691530745940453,short,3354.2380761364107,2021-03-29 14:54:00,228.719,-2.997072272171966,3357.2351484085825,0.0
2021-03-29 14:54:00,228.719,14.665323283751725,long,3352.2435921698207,2021-03-29 14:55:00,228.583,-1.9944839665901712,,
2021-03-29 14:55:00,228.583,14.665323283751725,short,3350.821055811297,2021-03-29 15:00:00,228.68,-1.4225363585240407,3352.2435921698207,0.0
2021-03-29 15:00:00,228.68,14.652882000224317,long,3349.971188655284,2021-03-29 15:05:00,228.622,-0.8498671560129037,,
2021-03-29 15:05:00,228.622,14.652882000224317,short,3349.1213214992713,2021-03-29 15:12:00,228.68,-0.8498671560129037,3349.971188655284,0.0
2021-03-29 15:12:00,228.68,14.645449193192546,long,3347.1295404089974,2021-03-29 15:21:00,228.544,-1.9917810902741229,,
2021-03-29 15:21:00,228.544,14.645449193192546,short,3341.8571786994485,2021-03-29 15:46:00,228.904,-5.2723617095490996,3347.1295404089974,0.0
2021-03-29 15:46:00,228.904,14.59938305446584,long,3342.5725484691175,2021-03-29 15:48:00,228.953,0.7153697696689224,,
2021-03-29 15:48:00,228.953,14.59938305446584,short,3344.1346824559455,2021-03-29 15:49:00,228.846,1.5621339868278348,3342.5725484691175,0.0
2021-03-29 15:49:00,228.846,14.613035327058133,long,3345.990537942482,2021-03-29 15:52:00,228.973,1.8558554865365224,,
2021-03-29 15:52:00,228.973,14.613035327058133,short,3344.9968515402425,2021-03-29 15:57:00,229.041,-0.9936864022397138,3345.990537942482,0.0
2021-03-29 15:57:00,229.041,14.604358396707326,long,3346.8370006982277,2021-03-29 16:05:00,229.167,1.8401491579851927,,
2021-03-29 16:05:00,229.167,14.604358396707326,short,3339.0090645975924,2021-03-29 16:07:00,229.703,-7.827936100635147,3346.8370006982277,0.0
2021-03-29 16:07:00,229.703,14.536201375678996,long,3336.3198673430916,2021-03-29 16:12:00,229.518,-2.6891972545006473,,
2021-03-29 16:12:00,229.518,14.536201375678996,short,3335.4622314619264,2021-03-29 16:14:00,229.577,-0.8576358811650244,3336.3198673430916,0.0
2021-03-29 16:14:00,229.577,14.528729931403959,long,3334.605036395974,2021-03-29 16:32:00,229.518,-0.8571950659527973,,
2021-03-29 16:32:00,229.518,14.528729931403959,short,3342.305263259618,2021-03-29 17:10:00,228.988,7.700226863644114,3334.605036395974,0.0
2021-03-29 17:10:00,228.988,14.595984345291535,long,3344.917944457425,2021-03-29 17:52:00,229.167,2.612681197807215,,
2021-03-29 17:52:00,229.167,14.595984345291535,short,3340.0720776547882,2021-03-29 18:13:00,229.499,-4.845866802636697,3344.917944457425,0.0
2021-03-29 18:13:00,229.499,14.553754385225156,long,3335.9533651637694,2021-03-29 19:01:00,229.216,-4.11871249101853,,
2021-03-29 19:01:00,229.216,14.553754385225156,short,3336.2298864970885,2021-03-29 19:20:00,229.197,0.2765213333193574,3335.9533651637694,0.0
2021-03-29 19:20:00,229.197,14.556167342928086,long,3335.371072623856,2021-03-29 19:25:00,229.138,-0.8588138732327206,,
2021-03-29 19:25:00,229.138,14.556167342928086,short,3359.752652923261,2021-03-30 04:13:00,227.463,24.38158029940471,3335.371072623856,0.0
2021-03-30 04:13:00,227.463,14.770545771942079,long,3357.0053314096795,2021-03-30 04:14:00,227.277,-2.7473215135813307,,
2021-03-30 04:14:00,227.277,14.770545771942079,short,3354.12507498415,2021-03-30 04:16:00,227.472,-2.880256425529024,3357.0053314096795,0.0
2021-03-30 04:16:00,227.472,14.74522171952658,long,3347.5192156538023,2021-03-30 04:17:00,227.024,-6.605859330348018,,
2021-03-30 04:17:00,227.024,14.74522171952658,short,3341.1935155361257,2021-03-30 06:28:00,227.453,-6.3257001176769325,3347.5192156538023,0.0
2021-03-30 06:28:00,227.453,14.689599677894448,long,3336.1843620459636,2021-03-30 07:04:00,227.112,-5.009153490162126,,
2021-03-30 07:04:00,227.112,14.689599677894448,short,3335.185469267866,2021-03-30 07:12:00,227.18,-0.9988927780969995,3336.1843620459636,0.0
2021-03-30 07:12:00,227.18,14.680805833558702,long,3330.1793144786225,2021-03-30 07:15:00,226.839,-5.006154789243638,,
2021-03-30 07:15:00,226.839,14.680805833558702,short,3328.035916826923,2021-03-30 07:24:00,226.985,-2.143397651699791,3330.1793144786225,0.0
2021-03-30 07:24:00,226.985,14.661920024789843,long,3330.8949912317566,2021-03-30 07:35:00,227.18,2.8590744048339194,,
2021-03-30 07:35:00,227.18,14.661920024789843,short,3326.46709138427,2021-03-30 07:46:00,227.482,-4.427899847486422,3330.8949912317566,0.0
2021-03-30 07:46:00,227.482,14.622990352574138,long,3321.773111481094,2021-03-30 07:47:00,227.161,-4.693979903176269,,
2021-03-30 07:47:00,227.161,14.622990352574138,short,3320.778748137119,2021-03-30 08:07:00,227.229,-0.9943633439752176,3321.773111481094,0.0
2021-03-30 08:07:00,227.229,14.614238271246709,long,3322.342471632142,2021-03-30 08:31:00,227.336,1.5637234950233878,,
2021-03-30 08:31:00,227.336,14.614238271246709,short,3320.632605754406,2021-03-30 08:36:00,227.453,-1.709865877735722,3322.342471632142,0.0
2021-03-30 08:36:00,227.453,14.599203377200592,long,3317.3623841979133,2021-03-30 08:37:00,227.229,-3.2702215564927797,,
2021-03-30 08:37:00,227.229,14.599203377200592,short,3317.931753129624,2021-03-30 08:39:00,227.19,0.5693689317110521,3317.3623841979133,0.0
2021-03-30 08:39:00,227.19,14.604215648266315,long,3320.6335330245533,2021-03-30 08:42:00,227.375,2.7017798949293015,,
2021-03-30 08:42:00,227.375,14.604215648266315,short,3324.1969616427305,2021-03-30 08:47:00,227.131,3.5634286181769776,3320.6335330245533,0.0
2021-03-30 08:47:00,227.131,14.635593387264311,long,3323.6261735006274,2021-03-30 08:50:00,227.092,-0.5707881421031218,,
2021-03-30 08:50:00,227.092,14.635593387264311,short,3320.772232790111,2021-03-30 09:06:00,227.287,-2.853940710516441,3323.6261735006274,0.0
2021-03-30 09:06:00,227.287,14.61048028611452,long,3325.1845978365172,2021-03-30 09:28:00,227.589,4.412365046406475,,
2021-03-30 09:28:00,227.589,14.61048028611452,short,3341.6944405598265,2021-03-30 09:41:00,226.459,16.50984272330934,3325.1845978365172,0.0
2021-03-30 09:41:00,226.459,14.756288955439292,long,3336.6625460260216,2021-03-30 09:42:00,226.118,-5.03189453380492,,
2021-03-30 09:42:00,226.118,14.756288955439292,short,3340.6910129108564,2021-03-30 09:48:00,225.845,4.028466884834869,3336.6625460260216,0.0
2021-03-30 09:48:00,225.845,14.791963571966864,long,3337.244485398588,2021-03-30 09:50:00,225.612,-3.44652751226834,,
2021-03-30 09:50:00,225.612,14.791963571966864,short,3328.8870259804266,2021-03-30 09:53:00,226.177,-8.357459418161245,3337.244485398588,0.0
2021-03-30 09:53:00,226.177,14.718061633059182,long,3328.1658409604065,2021-03-30 09:58:00,226.128,-0.721185020019997,,
2021-03-30 09:58:00,226.128,14.718061633059182,short,3321.9989731361543,2021-03-30 10:00:00,226.547,-6.166867824251962,3328.1658409604065,0.0
2021-03-30 10:00:00,226.547,14.663619351111047,long,3320.8552108267677,2021-03-30 10:05:00,226.469,-1.143762309386705,,
2021-03-30 10:05:00,226.469,14.663619351111047,short,3322.1456093296656,2021-03-30 10:07:00,226.381,1.290398502897682,3320.8552108267677,0.0
2021-03-30 10:07:00,226.381,14.675019587905636,long,3323.1435106616436,2021-03-30 10:08:00,226.449,0.9979013319777601,,
2021-03-30 10:08:00,226.449,14.675019587905636,short,3322.1162592904902,2021-03-30 10:10:00,226.519,-1.0272513711532945,3323.1435106616436,0.0
2021-03-30 10:10:00,226.519,14.665949696451468,long,3321.089642811739,2021-03-30 10:15:00,226.449,-1.0266164787515029,,
2021-03-30 10:15:00,226.449,14.665949696451468,short,3336.3715623954417,2021-03-30 10:25:00,225.407,15.281919583702454,3321.089642811739,0.0
2021-03-30 10:25:00,225.407,14.8015437071406,long,3345.5337179501616,2021-03-30 10:37:00,226.026,9.162155554720028,,
2021-03-30 10:37:00,226.026,14.8015437071406,short,3342.4401953153692,2021-03-30 10:40:00,226.235,-3.0935226347924325,3345.5337179501616,0.0
2021-03-30 10:40:00,226.235,14.774195837582024,long,3344.7449698660316,2021-03-30 10:47:00,226.391,2.3047745506624633,,
2021-03-30 10:47:00,226.391,14.774195837582022,short,3344.316518186742,2021-03-30 10:51:00,226.42,-0.4284516792898249,3344.7449698660316,0.0
2021-03-30 10:51:00,226.42,14.770411263080746,long,3342.7360841815926,2021-03-30 10:52:00,226.313,-1.5804340051496297,,
2021-03-30 10:52:00,226.313,14.770411263080746,short,3345.1879724512637,2021-03-30 11:01:00,226.147,2.4518882696713566,3342.7360841815926,0.0
2021-03-30 11:01:00,226.147,14.792095285151976,long,3341.7414142498233,2021-03-30 11:04:00,225.914,-3.446558201440471,,
2021-03-30 11:04:00,225.914,14.792095285151976,short,3341.8893352026744,2021-03-30 11:10:00,225.904,0.14792095285138523,3341.7414142498233,0.0
2021-03-30 11:10:00,225.904,14.793404876419517,long,3339.1525553005367,2021-03-30 11:20:00,225.719,-2.7367799021376444,,
2021-03-30 11:20:00,225.719,14.793404876419517,short,3336.134700705747,2021-03-30 11:24:00,225.923,-3.017854594789696,3339.1525553005367,0.0
2021-03-30 11:24:00,225.923,14.766689096310456,long,3335.4849663855093,2021-03-30 11:30:00,225.879,-0.6497343202378246,,
2021-03-30 11:30:00,225.879,14.766689096310456,short,3330.5085921600526,2021-03-30 11:32:00,226.216,-4.976374225456882,3335.4849663855093,0.0
